성과사업명,가중논문수,가중특허수,Y_총가중성과
기상지진See-At기술개발연구,6.583333333333332,3.333333333333333,9.916666666666664
생물자원보전종합대책,9.833333333333334,0.0,9.833333333333334
AI기반가스·오일플랜트운영·유지관리핵심기술개발(R&D),1.833333333333333,8.0,9.833333333333332
IT융합차세대농기계종합기술지원,0.0,9.833333333333332,9.833333333333332
차세대중형위성개발,2.75,7.0,9.75
미래기반기술개발,0.0,9.75,9.75
DACU원천기술개발(R&D),5.199999999999999,4.5,9.7
해양부유쓰레기수거처리용친환경선박개발및실증(균특회계),2.5,7.166666666666666,9.666666666666666
전력정보화및정책지원(전력기금),1.0,8.666666666666666,9.666666666666666
해양부유쓰레기수거·처리용친환경선박개발및실증,1.666666666666666,8.0,9.666666666666666
그린수소기반농업시설에너지공급시스템개발및실증(R&D),2.083333333333333,7.583333,9.666666333333332
수소트럭전기동력부품국산화기술개발(R&D),3.0,6.666666,9.666666
핵활동탐지및안전조치기술개발,2.5,7.0,9.5
21세기프론티어기술개발(`05과기부이관),0.0,9.5,9.5
뿌리산업경쟁력강화지원,5.5,4.0,9.5
ICT혁신선도연구인프라구축(R&D),2.5,7.0,9.5
신재생에너지연계해상변전소용핵심전기기기기술개발(R&D),1.5,8.0,9.5
지진지진해일화산감시응용기술개발,1.5,8.0,9.5
인적재난안전기술개발,1.0,8.5,9.5
무인비행체안전지원기술개발,2.0,7.5,9.5
암호화사이버위협대응기술연구개발(R&D),2.0,7.5,9.5
수출연계형자동차부품기술개발(R&D),0.0,9.5,9.5
한반도지하단층속도구조통합모델개발(Ⅱ),7.999999999999999,1.4666666666666661,9.466666666666665
임산업첨단융합기술전문인력양성(R&D),8.333333333333332,1.0,9.333333333333332
우주원자력국제협력기반조성,5.333333333333333,4.0,9.333333333333332
사업구조개편탄소중립기술개발(R&D),1.0,8.25,9.25
원전해체경쟁력강화기술개발사업(R&D)(예타),1.0,8.166666666666666,9.166666666666666
산업위기지역친환경고기능상용차특장차(R&D),0.0,9.0,9.0
수요기반형고신뢰성자동차반도체핵심기술개발사업,0.0,9.0,9.0
트램-트레인국내도입을위한직결운행핵심기술개발,0.0,9.0,9.0
사회수요맞춤형인재양성사업(R&D),0.0,9.0,9.0
미래형국민치안서비스개발,1.0,8.0,9.0
스마트선박용수로정보표준개발,1.0,8.0,9.0
SuperBRT의우선신호기술및안전관리기술개발,2.0,7.0,9.0
"웨어러블기반해상화재·화학사고대응기술개발(행안부,소방청,해경청)",0.0,9.0,9.0
철도종사자의인적오류분석평가예방기술개발,0.0,9.0,9.0
미래선진원자로핵심요소기술개발사업(R&D),7.0,2.0,9.0
국제표준기반지상파-위성통합VDES체계기술개발,1.0,8.0,9.0
지능형전력망표준기술고도화사업,3.0,5.999999999999999,9.0
첨단의료기기개발지원센터,0.0,9.0,9.0
생물다양성위협외래생물관리기술개발사업(R&D)(농림부),4.0,5.0,9.0
공기액화기반에너지저장및활용시스템기술개발,1.5,7.5,9.0
철도차량ECVM시스템기술개발,0.0,9.0,9.0
국가도서관지식콘텐츠의창조적관리및확산,0.0,9.0,9.0
해역이용영향평가기술개발(R&D),5.999999999999999,3.0,9.0
자율비행개인항공기기술개발(R&D),0.0,9.0,9.0
국가레이더통합활용기술개발(R&D),1.0,8.0,9.0
철강분야탄소중립을위한무탄소연료전환및에너지효율향상기술개발,0.0,9.0,9.0
우편물류인프라기술연구개발,2.0,7.0,9.0
신약분야원천기술개발(R&D),2.316666666666666,6.583333333333333,8.899999999999999
수소선박안전기준개발(R&D),4.833333333333333,4.016666,8.849999333333333
친환경전지융합실증화단지구축,2.833333333333333,6.0,8.833333333333332
한국과학기술원한국과학영재학교지원(R&D)(주요사업비),3.833333333333333,5.0,8.833333333333332
경찰건강스마트관리,3.25,5.499999999999999,8.75
기후변화에따른해양생태계반응·변화연구,8.749999999999998,0.0,8.749999999999998
나노제품성능.안전평가기술개발및기업지원사업(R&D),4.366666666666666,4.333333,8.699999666666667
스마트시티국제표준화기반조성(R&D),3.666666666666666,5.0,8.666666666666666
기상위성예보지원및융합서비스기술개발,6.5,2.0,8.5
스케일업기술사업화프로그램(R&D),0.0,8.5,8.5
신산업맞춤형핵심광물개발활용기술개발,2.5,6.0,8.5
농자재관리및평가,8.5,0.0,8.5
자동차산업미래기술혁신을위한오픈플랫폼생태계구축,0.0,8.5,8.5
노후수력발전시스템성능개선및상태진단기술개발,2.0,6.5,8.5
동물약품허브조성,0.0,8.5,8.5
ICT융합공통응용혁신기술개발(R&D),0.0,8.5,8.5
현장수요맞춤형방역물품기술개발(R&D),0.0,8.5,8.5
관측·지진기술지원및활용연구,4.5,4.0,8.5
항공기착륙장치ㆍ윙렛수리공정기술및국제인증체계개발사업(R&D),2.5,6.0,8.5
RNA바이러스감염병(DiseaseX)대비항바이러스치료제개발,3.833333333333333,4.583333333333332,8.416666666666664
미래유망융합기술파이오니어사업,0.0,8.366666666666667,8.366666666666667
국가지정연구실사업,0.0,8.333333333333332,8.333333333333332
문화유산기본연구,2.333333333333333,6.0,8.333333333333332
수산물신선유통스마트기술개발(R&D),2.333333333333333,6.0,8.333333333333332
위성정보빅데이터활용국토종합관리기술개발,4.0,4.333333333333333,8.333333333333332
인공지능바이오로봇의료융합기술개발(R&D)(다부처),1.5,6.7,8.2
전파자원의효율적확보기반조성사업,1.0,7.15,8.15
인공지능핵심고급인재양성(R&D),4.309523809523808,3.833333333333333,8.142857142857142
뇌과학선도융합기술개발,5.599999999999999,2.533333333333333,8.133333333333333
해양기후변화진단및장기전망연구,6.066666666666666,2.0,8.066666666666666
공공성확보를위한국가기반육종플랫폼개발,4.75,3.285714285714286,8.035714285714286
CCUS상용기술고도화및해외저장소확보를위한국제공동연구프로젝트,2.666666666666666,5.366666666666667,8.033333333333333
ICT융합개방형제조운영체제개발및실증,1.0,7.0,8.0
재난안전연구개발성과이음지원(R&D),0.0,8.0,8.0
빅데이터기반인공지능도시계획기술개발,5.0,3.0,8.0
민간항공기건전성진단인공지능(AI)시스템개발,0.0,8.0,8.0
중견중소기업상생형혁신도약사업(R&D),0.5,7.5,8.0
공간정보기반실감형콘텐츠융복합및혼합현실제공기술개발,0.0,8.0,8.0
가동원전안전성향상핵심기술개발,2.0,6.0,8.0
신시장창출을위한수요연계시스템반도체기술개발(R&D),0.0,8.0,8.0
차세대컨버전스전략기술개발,0.0,8.0,8.0
민군주파수이용효율화소요분석및혼간섭저감기술개발,3.0,5.0,8.0
환경자원연구,4.0,4.0,8.0
보건의료빅데이터큐레이션기술개발사업,6.0,2.0,8.0
건축물해체기술고도화및건축폐기물자원화기술개발,1.0,7.0,8.0
산업지능화선도밸류체인육성사업(R&D),0.0,8.0,8.0
탄소중립수송부문감축전략고도화기술개발,0.0,8.0,8.0
미래형자동차튜닝부품기술개발(R&D),0.0,8.0,8.0
융합방송통신전문인력양성,8.0,0.0,8.0
광역단위노후건축물디지털안전예측및관리기술개발,0.0,8.0,8.0
해양경찰현장맞춤형연구개발(오션랩)(R&D),0.0,8.0,8.0
첨단안전장치장착자동차성능평가검사기술개발(R&D),0.0,8.0,8.0
중소선박보급형온실가스저감장치개발,2.0,6.0,8.0
특장차안전_신뢰성향상및기술융합기반구축,0.0,8.0,8.0
사회수요맞춤형인재양성사업(0.5),0.0,8.0,8.0
국민공감·국민참여R&SD선도사업(R&D),1.0,7.0,8.0
우편물류지능화기술연구개발,0.0,8.0,8.0
"전통문화혁신성장융합연구사업(과기정통부,문체부)",2.833333333333333,5.0,7.833333333333333
유해물질안전관리연구,7.833333333333333,0.0,7.833333333333333
천리안2B호산출물정확도향상연구사업,4.833333333333333,3.0,7.833333333333333
한의디지털융합기술개발사업,4.708333333333333,3.0,7.708333333333333
스마트항만-자율운항선박연계기술개발(R&D),2.0,5.7,7.7
첨단독성평가기술기반구축,4.416666666666665,3.166666666666668,7.583333333333333
표준가스복합화력시스템및TestBed구축기술개발사업(R&D),0.0,7.5,7.5
스마트항로표지및연계기술개발(R&D),2.5,5.0,7.5
정지궤도복합위성개발사업(환경부),1.0,6.5,7.5
제조데이터공동활용플랫폼기술개발(R&D),0.0,7.5,7.5
방통융합서비스사업화기반구축,0.0,7.5,7.5
탄소고분자부식ZERO철근대체재기술개발(R&D),1.5,6.0,7.5
물류시설화재안전성및위험도관리기술개발,0.5,7.0,7.5
경전철용고성능·고내구타이어및안전성강화헬스모니터링기술개발(R&D),1.5,6.0,7.5
자율셔틀인포테인먼트기술개발및서비스실증(R&D),0.0,7.5,7.5
생물다양성위협외래생물관리기술개발사업(R&D)(산림청),5.5,2.0,7.5
스페이스챌린지(R&D),3.5,4.0,7.5
암호화사이버위협대응기술개발사업,2.0,5.5,7.5
기상위성예보지원및융합서비스기술개발(R&D),6.5,1.0,7.5
건강기능식품개발지원사업,2.0,5.499999999999999,7.499999999999999
한반도지하단층·속도구조통합모델개발(Ⅱ),6.333333333333333,1.166666666666666,7.499999999999999
원자력안전연구전문인력양성사업(R&D),7.35,0.0,7.35
"용융염원자로(MSR)원천기술개발(과기정통부,해수부)",0.833333333333333,6.5,7.333333333333333
한국과학기술원한국과학영재학교지원(R&D),4.333333333333333,3.0,7.333333333333333
기상위성자료현업지원기술개발(R&D),5.333333333333333,2.0,7.333333333333333
식량작물유용성분증진핵심기술개발(R&D),2.333333333333333,5.0,7.333333333333333
관측기반온실가스공간정보지도구축기술개발사업,7.249999999999999,0.0,7.249999999999999
"우수연구센터육성<SRC,ERC,MRC,NCRC>",0.0,7.0,7.0
전파방송위성원천기술개발,0.0,7.0,7.0
중견기업재도약지원사업,0.0,7.0,7.0
"국제핵융합실험로공동개발사업(기금,R&D)(과기정통부,산업부)",5.0,2.0,7.0
재난관리지원기술개발,1.0,6.0,7.0
차부품고급브랜드화연구개발,0.0,7.0,7.0
기후변화급만성질병연구,2.0,5.0,7.0
광역일반및고속철도용열차자동운전시스템개발(R&D),0.0,7.0,7.0
코로나19치료제임상지원,1.0,6.0,7.0
무인항공기기반해양안전및수산생태계관리기술개발사업(해수부),0.5,6.5,7.0
무인항공기기반해양안전및수산생태계관리기술,1.0,6.0,7.0
지역농업연구기반및전략작목육성(보조/제주),0.0,7.0,7.0
리빙랩활용기술개발사업,0.0,7.0,7.0
거대인공신경망인공지능반도체SW기술개발,0.0,7.0,7.0
고고도장기체공시범기기상센서탑재및활용기술개발,0.0,7.0,7.0
연구로시스템수출지원기술개발및고도화사업,1.0,6.0,7.0
AI데이터중심의화물차운송안전향상기술개발,0.0,7.0,7.0
글로벌전문기술개발(신재생/전력),1.0,6.0,7.0
스마트컨테이너실용화기술개발,0.0,7.0,7.0
철도차량및용품형식승인기술기준고도화개발,0.0,7.0,7.0
기상관측장비핵심기술및관측자료활용기법개발(R&D),0.0,7.0,7.0
"디지털트윈기반화재·재난지원통합플랫폼기술개발(R&D)(과기정통부,국토부,산업부,행안부)",0.0,7.0,7.0
노인천만시대대비고령친화서비스연구개발(R&D),3.0,4.0,7.0
백두산화산대응기술개발사업,1.0,6.0,7.0
수출용신형연구로개발및실증(R&D),1.0,6.0,7.0
수요자중심돌봄로봇및서비스실증연구개발사업,0.0,7.0,7.0
세계최장경간(200m급)경전철고가구조물실증연구,0.0,7.0,7.0
전동차용급곡선주행능동조향대차실용화기술개발(R&D),0.0,7.0,7.0
"지역농업연구기반및전략작목육성(보조,광역)",0.0,7.0,7.0
중소·중견기업기술경쟁력강화파트너십사업,2.0,5.0,7.0
방통융합공공서비스활성화기반구축,0.0,7.0,7.0
제조분야온실가스미세먼지동시저감기술개발(R&D),1.75,5.2,6.95
방사성동위원소이용신개념치료기술개발플랫폼구축,5.9,1.0,6.9
기상재해사전대비중심의시·공간통합형수치예보기술개발(R&D),6.833333333333333,0.0,6.833333333333333
신재생에너지기술개발(전력),0.0,6.75,6.75
유전자편집제어복원기반기술개발,1.416666666666666,5.271428571428572,6.688095238095238
산림분야기후변화대응연구사업,4.666666666666667,2.0,6.666666666666667
정지궤도복합위성개발사업(해수부),2.0,4.666666666666666,6.666666666666666
열린혁신디지털오픈랩구축,4.333333333333332,2.333333333333333,6.666666666666665
극한지개발및탐사용협동이동체시스템기술개발(해수부)(R&D),1.0,5.666666,6.666666
에너지정보화및정책지원(전력기금),0.5833333333333333,6.0,6.583333333333333
시스템반도체융합전문인력육성(R&D),4.083333333333332,2.5,6.583333333333332
지능형LVDC(저압직류)기술개발(R&D),1.5,5.0,6.5
한국어대형인공지능언어모델기술개발,0.0,6.5,6.5
지능형해양사고대응플랫폼구축(R&D),1.5,5.0,6.5
자율비행개인항공기인증및운용기술개발(R&D),1.5,5.0,6.5
순환자원이용희소금속회수공통활용기술개발(R&D),1.5,5.0,6.5
IT원천기술개발,0.0,6.5,6.5
테라헤르츠(275~450GHz)대역전파자원기반구축(R&D),0.5,6.0,6.5
생태계기반탄소흡수원조성관리기술개발사업,3.5,3.0,6.5
항공기 연구개발,0.0,6.5,6.5
21C프론티어연구개발사업,0.0,6.5,6.5
양자컴퓨팅기반양자이득도전연구,1.666666666666666,4.833333333333333,6.499999999999999
생물자원지역거점은행운영(보건의료생물자원종합관리),5.416666666666666,1.0,6.416666666666666
공익적의료기술연구사업(R&D),2.2,4.166667,6.3666670000000005
ICTR&D우수IP창출활용지원,0.5,5.833333333333333,6.333333333333333
"차세대중형위성개발(과기정통부,환경부,농진청,산림청)",0.333333333333333,6.0,6.333333333333333
해양바이오수소생산상용화기술개발,1.833333333333333,4.5,6.333333333333333
생물다양성위협외래생물관리기술개발사업(산림청),5.333333333333333,1.0,6.333333333333333
해양산업시설배출위험유해물질(HNS)영향평가및관리기술개발사업,2.3,4.0,6.3
방사선연구기반확충(R&D),2.2,4.0666666666666655,6.266666666666666
디지털기반기후변화예측및피해최소화기술개발,4.0,2.25,6.25
신기후체제대응환경기술개발사업,4.25,2.0,6.25
안전산업경쟁력강화사업,0.0,6.166666666666666,6.166666666666666
국토교통기술기반주거생활환경문제해결사업,1.5,4.666666666666666,6.166666666666666
"약물이용범죄사전예방을위한휴대용신속탐지기술개발(R&D)(경찰청,과기정통부)",2.799999999999999,3.25,6.049999999999999
방사선이용희귀난치성질환핵심기술개발,4.533333333333333,1.5,6.033333333333333
중견기업-공공연기술혁신챌린지,0.0,6.0,6.0
스마트서비스ICT솔루션개발(R&D),0.0,6.0,6.0
항공기개조인증기술개발,0.0,6.0,6.0
치안현장맞춤형연구개발(폴리스랩2.0),0.0,6.0,6.0
융복합신기술제품안전기술지원사업,0.0,6.0,6.0
스마트도로조명플랫폼개발사업(과기정통부)(R&D),0.0,6.0,6.0
국가과학기술지식정보서비스사업,1.0,5.0,6.0
국가기록관리활용기술연구개발(R&D),0.0,6.0,6.0
업체주관연구개발,0.0,6.0,6.0
제조기술융합센터테스트베드,0.0,6.0,6.0
산업융합기술산업원천기술개발사업(산자부),0.0,6.0,6.0
제조기반산업원천기술개발,0.0,6.0,6.0
국민수요맞춤형생활안전연구개발사업(2단계)(R&D),0.0,6.0,6.0
수출입자율주행차량자동하역지원시스템기술개발(R&D),0.0,6.0,6.0
생태계기반수산자원변동예측기술개발,6.0,0.0,6.0
생태계기반수산자원변동예측기술개발(R&D),6.0,0.0,6.0
철도배전선로케이블무전원무선안전감시기술개발(R&D),0.0,6.0,6.0
자동차부품기업재도약(R&D),0.0,6.0,6.0
초연결지능형연구개발망구축운영,0.0,6.0,6.0
공공연구성과기반BIG선도모델(R&D),0.0,6.0,6.0
소방구급서비스스마트첨단기술개발,0.0,6.0,6.0
해상물류통신기술검증테스트베드구축,0.0,6.0,6.0
자율비행개인항공기기술개발사업,0.0,6.0,6.0
감염우려의료폐기물처리기술개발(R&D),0.0,6.0,6.0
전기로제강공정디지털화를통한고효율조업기술개발,1.0,5.0,6.0
빅데이터기반자동차전장부품신뢰성기술고도화(R&D),0.0,6.0,6.0
물대기산업경쟁력강화를위한주요기자재국산화기술개발사업,0.0,6.0,6.0
2025축산현안대응기술고도화(R&D),1.0,5.0,6.0
환경성질환예방관리핵심기술개발사업(R&D),3.0,3.0,6.0
혁신성장동력프로젝트(R&D)(문화부),0.0,6.0,6.0
개도국과학기술지원(R&D/ODA),5.9,0.0,5.9
초고성능컴퓨팅활용고도화,5.216666666666666,0.666666666666666,5.883333333333332
정지궤도기상위성개발,0.5,5.333333333333333,5.833333333333333
기초연구기반구축(교육부),0.0,5.833333333333333,5.833333333333333
정지궤도공공복합통신위성개발,1.0,4.833333333333333,5.833333333333333
친환경에너지타운,1.8333333333333333,4.0,5.833333333333333
"미래치안도전기술개발(과기부,경찰청)",4.2,1.5,5.7
관할해역첨단해양과학기지구축및융합연구(R&D),4.7,1.0,5.7
"다목적실용위성개발(과기정통부,산업부)",0.0,5.666666666666666,5.666666666666666
과학영재양성(R&D),5.333333333333333,0.33333300000000005,5.666666333333333
뇌신경계질환임상현장문제해결기술개발(R&D),5.533333333333331,0.0,5.533333333333331
기후변화급.만성질병연구,3.5,2.0,5.5
스마트식품안전관리(R&D),1.0,4.5,5.5
신기술기반백신플랫폼개발지원사업,0.0,5.5,5.5
기상위성자료현업지원기술개발,3.5,2.0,5.5
감염병의료기술근거생성연구(R&D),5.5,0.0,5.5
인공지능챌린지선도기술개발,0.0,5.5,5.5
"탄소자원화범부처프로젝트(과기정통부, 산업부, 환경부)",1.0,4.5,5.5
친환경선박용극저온단열시스템실증기반구축(R&D),0.0,5.5,5.5
국방무인이동체사이버보안기술개발(R&D),0.5,5.0,5.5
순환적응형연안침식관리기술개발,1.5,4.0,5.5
소형위성개발(R&D),4.0,1.5,5.5
국민공감국민참여R&SD선도사업,0.0,5.5,5.5
대학IT연구센터육성지원,0.0,5.5,5.5
사용후핵연료처리기술고도화연구개발사업,1.5,4.0,5.5
병원-기업협력공동사업화기반수요연계형기술개발사업,0.0,5.5,5.5
열차탈선및침범사고피해최소화기술/시설을통한열차운행위험도저감기술개발,1.5,4.0,5.5
차세대안전복지형어선개발(R&D),1.0,4.5,5.5
농림위성융합지능형산림특화정보기반연구,5.499999999999998,0.0,5.499999999999998
센서산업고도화를위한첨단센서육성사업,1.163333333333333,4.333333333333333,5.496666666666666
인공지능첨단원천유망기술개발,2.8666666666666663,2.5,5.366666666666666
스마트임상시험신기술개발연구,1.333333333333333,4.0,5.333333333333333
환경위성탑재체개발,3.833333333333333,1.5,5.333333333333333
개인정보기술표준개발지원(R&D),0.0,5.333333333333333,5.333333333333333
항공부품설비·공정개선지원사업(R&D),0.0,5.333333,5.333333
국가환경위성센터건립및운영(R&D),2.25,3.0,5.25
보건의료인재양성지원사업(R&D)(일반회계),5.25,0.0,5.25
머신러닝기반해저면특성분류기술개발,2.833333333333333,2.333333333333333,5.166666666666666
국가생명연구자원선진화사업(산림청),3.5,1.666666666666666,5.166666666666666
"세포기반인공혈액(적혈구및혈소판)제조및실증플랫폼기술개발사업(복지부,과기부,산업부,식약처)",1.5,3.666666666666666,5.166666666666666
전력정보화및정책지원(전력기금)(R&D),1.0,4.166666666666666,5.166666666666666
해양공간디지털트윈적용및활용기술개발,2.5,2.6,5.1
가속기기반신약개발지원(R&D),5.092857142857141,0.0,5.092857142857141
지진위험분석및관리기술개발(R&D),5.083333333333333,0.0,5.083333333333333
전기차플랫폼공용화기반수소차용비정형수소저장장치개발(R&D),0.0,5.0,5.0
계통유연자원서비스화기술개발(R&D),0.0,5.0,5.0
수열냉난방및재생열하이브리드시스템기술개발(R&D),2.0,3.0,5.0
재생에너지디지털트윈및친환경교통실증연구기반구축(R&D),2.0,3.0,5.0
에너지절감형친환경어선개발연구(R&D),0.0,5.0,5.0
에너지표준화및인증지원사업,0.0,5.0,5.0
전기이륜차배터리공유스테이션기술개발및실증,0.0,5.0,5.0
한국노동연구원(R&D),5.0,0.0,5.0
시설농업ICT융합산업화모델개발,0.0,5.0,5.0
(혁신도전)상시재난감시용성층권드론기술개발(R&D),1.0,4.0,5.0
환경측정분석기반구축,3.0,2.0,5.0
농업위성정보활용기반구축,0.0,5.0,5.0
디자인융합Micro-모빌리티신산업생태계구축사업,0.0,5.0,5.0
수요기반조달연계혁신제품사업화,0.0,5.0,5.0
스마트임상시험플랫폼기반구축사업,3.0,2.0,5.0
공동구활성화를위한스마트운영및성능개선기술개발,0.0,5.0,5.0
사용후핵연료관리시설설계기술개발,0.0,5.0,5.0
세계최장경간(200m급)경전철고가구조물실증연구(R&D),0.0,5.0,5.0
소상공인자영업자를위한생활혁신형기술개발(R&D),0.0,5.0,5.0
해양산업시설배출위험유해물질관리기술개발(R&D),3.0,2.0,5.0
온실가스감축을위한SUV용하이브리드시스템고도화기술개발,0.0,5.0,5.0
조류발전청정재생에너지시스템개발(R&D),1.0,4.0,5.0
"대규모CCS통합실증및CCU상용화기반구축(R&D)(산업부,과기부,해수부,환경부)",1.0,4.0,5.0
연구산업진흥단지육성,0.0,5.0,5.0
수소연료전지기반민군겸용탑재중량200kg급카고드론기술개발,0.0,5.0,5.0
보건의료마이데이터활용기술연구개발및실증(R&D),0.5,4.5,5.0
"국제핵융합실험로공동개발사업(기금)(과기정통부,산업부)",4.0,1.0,5.0
지능형휴대수하물보안검색기술개발(R&D),0.0,5.0,5.0
소형무인비행기인증기술개발(R&D),1.0,4.0,5.0
도심항공모빌리티감시정보획득체계개발,0.0,5.0,5.0
스마트캐빈기술개발,0.0,5.0,5.0
스마트컨테이너실용화기술개발(R&D),0.0,5.0,5.0
농업분야창의도전형융복합모델개발,0.45,4.5,4.95
혁신성장동력프로젝트(R&D)(복지부),2.916666666666666,2.0,4.916666666666666
심해저광물자원기술개발,4.916666666666665,0.0,4.916666666666665
"4대강물길복원에따른연안하구역환경,생태계모니터링및활용기술개발(R&D)",4.866666666666666,0.0,4.866666666666666
정원산업기반구축연구,4.0,0.833333333333333,4.833333333333333
빅데이터기반생활전자파예측기술개발사업,2.833333333333333,2.0,4.833333333333333
차세대쇄빙연구선건조사업,0.833333333333333,4.0,4.833333333333333
"차세대중형위성개발(과기정통부,환경부,국토부,농진청,산림청)",1.833333333333333,3.0,4.833333333333333
(혁신도전)자폐혼합형디지털치료제개발,3.833333333333333,1.0,4.833333333333333
연직바람관측장비융합기술개발(R&D),1.166666666666666,3.666665999999998,4.833332666666664
세계수준의연구중심대학육성_일반(0.5),0.0,4.75,4.75
기후영향적응연구,1.0,3.666666666666666,4.666666666666666
"신변종감염병대응mRNA백신임상지원(복지부, 질병청)",1.0,3.666666666666666,4.666666666666666
정원산업기반구축(R&D),4.0,0.533334,4.533334
USC급보일러암모니아혼소발전기술개발및실증사업(R&D),0.0,4.5,4.5
스마트도로조명플랫폼개발및실증사업(R&D)(산업부),0.0,4.5,4.5
인공지능산업융합기술개발,0.5,4.0,4.5
지역성장기반구축,1.5,3.0,4.5
열차탈선및침범사고피해최소화기술시설을통한열차운행위험도저감기술개발,2.5,2.0,4.5
지진·지진해일·화산감시응용기술개발(R&D),0.0,4.5,4.5
사용후핵연료저장·처분안전성확보를위한핵심기술개발,0.5,4.0,4.5
다목적실용위성개발(과기부),0.0,4.5,4.5
비대면진료기술개발(R&D),1.0,3.5,4.5
국가생명연구자원선진화사업(농진청),4.5,0.0,4.5
전파의료응용핵심기술개발(R&D),3.5,1.0,4.5
국방섬유소재산업육성사업(R&D),0.0,4.5,4.5
"정지궤도공공복합통신위성개발(통신탑재체)(R&D)(과기부,해경청,환경부)",0.0,4.5,4.5
수산생물질병국제표준및원헬스관리체계구축,4.5,0.0,4.5
암생존자헬스케어연구사업,1.5,3.0,4.5
대중견중소디지털협업공장구축기술개발,0.0,4.333333333333333,4.333333333333333
국토교통데이터산업생태계플랫폼구축,0.333333333333333,4.0,4.333333333333333
고고도장기체공시범기기술개발,0.333333333333333,4.0,4.333333333333333
사용후핵연료저장‧처분안전성확보를위한핵심기술개발,4.333333333333333,0.0,4.333333333333333
"해상풍력,수산업,환경공존기술개발사업(해수부)",1.333333333333333,3.0,4.333333333333333
스마트해양조사및정보활용기술개발(R&D),2.333333333333333,2.0,4.333333333333333
환경보건디지털조사기반구축기술개발(R&D),3.0,1.333333,4.333333
디지털병리기반의암전문AI분석솔루션개발사업(R&D),1.666666666666666,2.666666,4.333332666666666
중환자특화빅데이터구축및AI기반CDSS개발(R&D),0.0,4.333331,4.333331
과학관전시서비스연구개발,1.45,2.833333333333333,4.283333333333333
위해인자에대응한기체분자식별분석기술개발(환경부),0.0,4.283333333333333,4.283333333333333
분산에너지계통접속확대를위한그리드포밍기술개발및실증(R&D),0.0,4.2,4.2
"첨단의료복합단지미래의료산업원스톱지원(R&D)(복지부,산업부,과기정통부)",0.0,4.166666666666666,4.166666666666666
암연구소및국가암관리사업본부운영(운영경비),0.0,4.166666666666666,4.166666666666666
북서태평양온난화와한반도태풍발생·급강화연구,3.166666666666665,1.0,4.166666666666665
공공연구성과활용촉진(R&D),2.749999999999999,1.4,4.149999999999999
한국원자력안전기술원연구운영비지원(R&D)(주요사업비),1.0,3.0,4.0
교통사고유발도로노면위험요소저감기술개발,1.0,3.0,4.0
선박소부재생산지능화혁신기술개발,0.0,4.0,4.0
세계수준의연구중심대학육성_일반,0.0,4.0,4.0
무인항공기기반해양안전및불법어업·수산생태계관리기술개발사업(R&D)(해경청),1.0,3.0,4.0
국민위해인자에대응한기체분자식별ㆍ분석기술개발(R&D)(소방청),0.0,4.0,4.0
연구개발서비스업혁신역량강화지원(R&D),0.0,4.0,4.0
지역전략산업진흥,0.0,4.0,4.0
제조기반전략기술개발,0.0,4.0,4.0
중증질환자After-care기술개발및실증,0.0,4.0,4.0
스마트계량측정기술기반조성사업(R&D),0.0,4.0,4.0
지방대학특성화사업(0.5),0.0,4.0,4.0
주파수이용효율향상을위한통합형간섭분석기술개발,0.0,4.0,4.0
전주기적산업혁신지원(R&D),0.0,4.0,4.0
공공혁신조달연계무인이동체및SW플랫폼개발(과기정통부),0.0,4.0,4.0
제조기술융합센터테스트베드(R&D),1.0,3.0,4.0
"원자력기술개발사업(원자력안전규제기술개발,원안위)",4.0,0.0,4.0
BIM기반인프라설계프로세스디지털협업체계개발,0.0,4.0,4.0
전기차통합유지보수기반구축(R&D),0.0,4.0,4.0
웰니스스파임상지원센터구축,0.0,4.0,4.0
해상풍력수산업환경공존기술개발,0.0,4.0,4.0
철도신호제어시스템적합성평가기술개발,0.0,4.0,4.0
산업위기지역미래자동차종합안전시험장(R&D),0.0,4.0,4.0
ICT융합제조운영체제개발및실증(R&D),0.0,4.0,4.0
스페이스이노베이션,0.0,4.0,4.0
자원순환및산업에너지기술개발보급사업,0.0,4.0,4.0
방송통신미래혁신기술개발,0.0,4.0,4.0
복합사회적재난대응기술개발,1.0,3.0,4.0
환경서비스기술개발사업,0.0,4.0,4.0
ICT융합디지털포용기술개발,0.0,4.0,4.0
에너지효율향상을위한광소자시스템기술개발(R&D),0.0,3.999999,3.999999
드론-로봇연계도심지고중량화물멀티모달배송기술개발(R&D),0.9,3.0,3.9
가상환자가상병원기반의료기술개발사업,0.0,3.833333333333333,3.833333333333333
헬리콥터전기식다중테일로터기술개발,0.333333333333333,3.5,3.833333333333333
줄기세포은행운영및표준화기반구축,3.833333333333333,0.0,3.833333333333333
첨단바이오의약품글로벌진출사업(과기정통부+복지부),1.8333333333333333,2.0,3.833333333333333
국방무인기초내열엔진소재개발(R&D),1.2000000000000002,2.5,3.7
중견기업-지역혁신얼라이언스지원,0.833333333333333,2.833333333333332,3.666666666666665
뇌기능규명·조절기술개발사업,3.427777777777777,0.2,3.6277777777777773
영상진단의료기기탑재용AI기반영상분석솔루션개발(R&D),0.833333333333333,2.785714,3.619047333333333
양자기술국제협력강화,2.0,1.583333333333333,3.583333333333333
방사선연구기반확충,1.2,2.333333333333333,3.533333333333333
산업일자리고도화기술개발사업(R&D),0.5,3.0,3.5
